key,value
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Canceled,var",0.502375
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a garage,var",0.5023625585831967
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a garage,std",0.5023625585831967
"bureau_balance.csv|STATUS_,STD,sum,median",0.5023522605929044
"bureau_balance.csv|STATUS_,DIST,sum,median",0.5023517561526869
"bureau_balance.csv|STATUS_,KURT,sum,median",0.5023517561526869
application_train.csv|ORGANIZATION_TYPE_Construction,0.502326
"bureau_balance.csv|STATUS_2,mean,mean",0.5023164332252
"application_train.csv|DEF__CNT_SOCIAL_CIRCLE,AVG,nan_instead_of_min",0.502306
"previous_application.csv|NAME_GOODS_CATEGORY_Sport and Leisure,prod",0.5023044914580352
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_MONDAY,var",0.5023002168259327
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_MONDAY,std",0.5022997411701571
"previous_application.csv|NAME_CONTRACT_TYPE_XNA,std",0.5022904110923441
"previous_application.csv|PRODUCT_COMBINATION_nan,var",0.5022904110923441
"previous_application.csv|NAME_CONTRACT_TYPE_XNA,var",0.5022904110923441
"previous_application.csv|PRODUCT_COMBINATION_nan,std",0.5022904110923441
"installments_payments.csv|AMT_INSTALMENT,min_flag,mean",0.502289
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Signed,sum",0.502284
"credit_card_balance.csv|SK_DPD,var",0.502276
"credit_card_balance.csv|SK_DPD,0_instead_of_min,var",0.502276
"bureau_balance.csv|STATUS_5,mean,std",0.5022691649681175
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Car repairs,sum",0.5022688129286945
"previous_application.csv|NAME_GOODS_CATEGORY_Tourism,median",0.5022577406084187
"bureau_balance.csv|STATUS_,AVG,sum,var",0.5022508111103015
"bureau_balance.csv|STATUS_C,prod,var",0.502210509329369
"POS_CASH_balance.csv|SK_ID_PREV,prod",0.502201
"previous_application.csv|AMT_GOODS_PRICE,min_flag,median",0.5021948503792909
"previous_application.csv|NAME_GOODS_CATEGORY_Clothing and Accessories,var",0.502194450175802
"previous_application.csv|NAME_GOODS_CATEGORY_Clothing and Accessories,std",0.5021944471833601
"previous_application.csv|NAME_CLIENT_TYPE_Refreshed,prod",0.5021715594909683
"previous_application.csv|CHANNEL_TYPE_Regional / Local,prod",0.5021648813579764
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_FRIDAY,var",0.5021631302806848
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_FRIDAY,std",0.5021583138740888
"previous_application.csv|NAME_GOODS_CATEGORY_Vehicles,sum",0.5021505957962645
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Payments on other loans,std",0.5021466053036516
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Payments on other loans,var",0.5021466053036516
"credit_card_balance.csv|SK_DPD,min_flag,prod",0.502145
"previous_application.csv|NAME_SELLER_INDUSTRY_Tourism,var",0.502137452492401
"previous_application.csv|NAME_SELLER_INDUSTRY_Tourism,std",0.502137452492401
"previous_application.csv|DAYS_LAST_DUE,max_flag,median",0.5021348319682205
"previous_application.csv|CODE_REJECT_REASON_XNA,sum",0.502131479578233
"previous_application.csv|NAME_PORTFOLIO_XNA,prod",0.5021255120077114
"previous_application.csv|NAME_CONTRACT_STATUS_Unused offer,mean",0.5021177259587052
"previous_application.csv|CODE_REJECT_REASON_CLIENT,mean",0.5021177259587052
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: low,prod",0.5021067874433345
application_train.csv|NAME_TYPE_SUITE_Family,0.502099
"bureau_balance.csv|STATUS_C,prod,std",0.5020878237685946
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,min_flag,median",0.502085
"bureau_balance.csv|STATUS_,KURT,sum,std",0.5020776181877602
"previous_application.csv|NAME_GOODS_CATEGORY_Additional Service,sum",0.5020374526341858
"previous_application.csv|NAME_GOODS_CATEGORY_Office Appliances,prod",0.5020269915558061
"previous_application.csv|NAME_GOODS_CATEGORY_Gardening,sum",0.5020269071974421
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a new car,mean",0.5020204019848469
"previous_application.csv|NAME_GOODS_CATEGORY_Fitness,sum",0.5020181424774152
"POS_CASH_balance.csv|SK_DPD_DEF,0_instead_of_min,median",0.502004
"POS_CASH_balance.csv|SK_DPD_DEF,median",0.502004
"previous_application.csv|NAME_GOODS_CATEGORY_Medicine,median",0.5020002803775627
"previous_application.csv|NAME_GOODS_CATEGORY_Education,mean",0.5019972913555284
"bureau.csv|AMT_ANNUITY,nan_instead_of_min,std",0.501981
"bureau.csv|AMT_ANNUITY,nan_instead_of_min,var",0.501981
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Building a house or an annex,median",0.5019582784621006
"previous_application.csv|NAME_GOODS_CATEGORY_Auto Accessories,std",0.5019574468482277
"previous_application.csv|NAME_GOODS_CATEGORY_Auto Accessories,var",0.5019574468482277
"previous_application.csv|NAME_GOODS_CATEGORY_Medical Supplies,var",0.50195710435612
"previous_application.csv|NAME_GOODS_CATEGORY_Medical Supplies,std",0.50195710435612
"previous_application.csv|NAME_GOODS_CATEGORY_Direct Sales,median",0.5019558331382724
"previous_application.csv|NAME_GOODS_CATEGORY_Direct Sales,prod",0.501955483806297
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a new car,median",0.5019523864151143
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,nan_instead_of_min,std",0.501946
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,nan_instead_of_min,var",0.501946
"previous_application.csv|NAME_GOODS_CATEGORY_Insurance,mean",0.5019453050861917
"previous_application.csv|PRODUCT_COMBINATION_POS mobile without interest,median",0.5019426327642657
"bureau.csv|CREDIT_DAY_OVERDUE,nan_instead_of_min,std",0.501941
"bureau.csv|CREDIT_DAY_OVERDUE,nan_instead_of_min,var",0.501941
"previous_application.csv|NAME_GOODS_CATEGORY_Clothing and Accessories,median",0.5019142851477574
"POS_CASH_balance.csv|SK_DPD,min_flag,median",0.501894
application_train.csv|ORGANIZATION_TYPE_Postal,0.5018772275301612
application_train.csv|CNT_CHILDREN,0.5018707335748476
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: middle,median",0.5018699655859911
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,nan_instead_of_min,median",0.501862
"bureau_balance.csv|STATUS_5,mean,var",0.5018616038481494
"bureau_balance.csv|STATUS_2,mean,std",0.5018610584399763
"bureau_balance.csv|STATUS_2,std,std",0.5018330463332117
"application_train.csv|DEF__CNT_SOCIAL_CIRCLE,AVG",0.501825173574637
"previous_application.csv|NAME_SELLER_INDUSTRY_Jewelry,sum",0.5018250922799636
"application_train.csv|DEF__CNT_SOCIAL_CIRCLE,AVG,0_instead_of_min",0.501825
application_train.csv|FONDKAPREMONT_MODE_not specified,0.5018143499120389
"previous_application.csv|DAYS_FIRST_DUE,max_flag,mean",0.5018118549991725
"application_train.csv|OBS__CNT_SOCIAL_CIRCLE,AVG,nan_instead_of_min",0.501809
"previous_application.csv|NAME_TYPE_SUITE_Group of people,sum",0.5018078508980734
"previous_application.csv|CHANNEL_TYPE_Regional / Local,sum",0.5017844586942155
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Returned to the store,sum",0.501782
"previous_application.csv|NAME_GOODS_CATEGORY_Audio/Video,prod",0.5017333539127843
"bureau.csv|CREDIT_DAY_OVERDUE,nan_instead_of_min,median",0.50173
application_train.csv|OCCUPATION_TYPE_High skill tech staff,0.501725
"previous_application.csv|NAME_GOODS_CATEGORY_Photo / Cinema Equipment,var",0.5017225349525949
"previous_application.csv|NAME_GOODS_CATEGORY_Photo / Cinema Equipment,std",0.5017225349525949
"bureau_balance.csv|STATUS_,AVG,sum,std",0.5017197660175426
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment,mean",0.5017167925277071
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_MONDAY,sum",0.5017160723466735
"POS_CASH_balance.csv|SK_DPD_DEF,min_flag,median",0.501709
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Education,median",0.5017064485820559
"previous_application.csv|PRODUCT_COMBINATION_POS mobile without interest,prod",0.5016967981704552
"bureau_balance.csv|MONTHS_BALANCE,prod,median",0.5016966502583236
application_train.csv|NAME_HOUSING_TYPE_Rented apartment,0.50168
"previous_application.csv|DAYS_LAST_DUE,max_flag,sum",0.5016771689623719
application_train.csv|WEEKDAY_APPR_PROCESS_START_THURSDAY,0.501677
"previous_application.csv|NAME_GOODS_CATEGORY_Gardening,mean",0.501661389245886
"credit_card_balance.csv|AMT_DRAWINGS_OTHER_CURRENT,0_instead_of_min,var",0.501658
"previous_application.csv|NAME_CONTRACT_STATUS_Canceled,prod",0.5016495014139253
"previous_application.csv|CODE_REJECT_REASON_VERIF,mean",0.501639882636711
"bureau_balance.csv|STATUS_5,mean,median",0.501635438575394
"bureau_balance.csv|STATUS_2,var,sum",0.5016298754832785
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Journey,mean",0.5016123017265841
"previous_application.csv|NAME_TYPE_SUITE_Group of people,prod",0.501581474230668
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Money for a third person,var",0.5015766892447127
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Money for a third person,std",0.5015766892447127
"previous_application.csv|NAME_SELLER_INDUSTRY_Industry,sum",0.5015646105377034
"installments_payments.csv|AMT_INSTALMENT,0_instead_of_min,prod",0.501564
"installments_payments.csv|AMT_INSTALMENT,prod",0.501564
"previous_application.csv|PRODUCT_COMBINATION_POS mobile with interest,std",0.5015580121319154
"bureau_balance.csv|STATUS_5,sum,mean",0.5015437351200378
"credit_card_balance.csv|SK_DPD,nan_instead_of_min,std",0.50154
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SUNDAY,median",0.5015299274940573
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_XNA,prod",0.5015237980466749
"previous_application.csv|NAME_GOODS_CATEGORY_Audio/Video,median",0.5015222211722551
"credit_card_balance.csv|SK_DPD,nan_instead_of_min,var",0.501522
"previous_application.csv|PRODUCT_COMBINATION_POS industry without interest,mean",0.5015063873780679
"previous_application.csv|FLAG_LAST_APPL_PER_CONTRACT_N,sum",0.5014830335772152
"previous_application.csv|NAME_SELLER_INDUSTRY_Furniture,median",0.5014495126697821
"previous_application.csv|NAME_TYPE_SUITE_Other_A,mean",0.501448626051976
"bureau_balance.csv|STATUS_,KURT,mean,std",0.5014425461223835
"previous_application.csv|NAME_GOODS_CATEGORY_Tourism,mean",0.5014253586044488
"bureau_balance.csv|STATUS_2,std,mean",0.5014218739770258
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Amortized debt,sum",0.501421
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Amortized debt,std",0.501404
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Amortized debt,var",0.501404
"bureau_balance.csv|STATUS_0,std,mean",0.5013802849473065
"bureau_balance.csv|STATUS_X,prod,median",0.5013552547377143
"bureau_balance.csv|STATUS_2,median,mean",0.5013540829829379
"bureau_balance.csv|SK_ID_BUREAU,std,mean",0.501354
"bureau_balance.csv|STATUS_nan,var,mean",0.5013535054416381
"bureau_balance.csv|STATUS_nan,std,median",0.5013535054416381
"bureau_balance.csv|SK_ID_BUREAU,var,mean",0.5013535054416381
"bureau_balance.csv|SK_ID_BUREAU,var,median",0.5013535054416381
"bureau_balance.csv|SK_ID_BUREAU,std,median",0.5013535054416381
"bureau_balance.csv|STATUS_nan,var,median",0.5013535054416381
"bureau_balance.csv|STATUS_nan,std,mean",0.5013535054416381
"bureau_balance.csv|STATUS_1,prod,mean",0.5013533847464788
"bureau_balance.csv|STATUS_4,prod,median",0.5013530356282492
"bureau_balance.csv|STATUS_4,prod,mean",0.5013530356282492
"bureau_balance.csv|STATUS_5,median,median",0.5013530356282492
"bureau_balance.csv|STATUS_4,median,median",0.5013530356282492
"bureau_balance.csv|STATUS_5,prod,mean",0.5013530356282492
"bureau_balance.csv|STATUS_5,prod,median",0.5013530356282492
"bureau_balance.csv|STATUS_4,median,mean",0.5013530356282492
"bureau_balance.csv|STATUS_2,prod,median",0.5013530356282492
"bureau_balance.csv|STATUS_3,median,median",0.5013530356282492
"bureau_balance.csv|STATUS_nan,sum,median",0.5013530356282492
"bureau_balance.csv|STATUS_3,prod,mean",0.5013530356282492
"bureau_balance.csv|STATUS_3,prod,median",0.5013530356282492
"bureau_balance.csv|STATUS_nan,median,median",0.5013530356282492
"bureau_balance.csv|STATUS_nan,median,mean",0.5013530356282492
"bureau_balance.csv|STATUS_2,median,median",0.5013530356282492
"bureau_balance.csv|STATUS_nan,prod,median",0.5013530356282492
"bureau_balance.csv|STATUS_nan,mean,median",0.5013530356282492
"bureau_balance.csv|STATUS_1,prod,median",0.5013530356282492
"bureau_balance.csv|STATUS_nan,mean,mean",0.5013530356282492
"bureau_balance.csv|STATUS_3,median,mean",0.5013530356282492
"bureau_balance.csv|STATUS_nan,sum,mean",0.5013530356282492
"bureau_balance.csv|STATUS_nan,prod,mean",0.5013530356282492
"bureau_balance.csv|STATUS_2,prod,mean",0.5013530356282492
"bureau_balance.csv|STATUS_1,median,median",0.5013530356282492
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Payments on other loans,sum",0.5013397663568285
"bureau_balance.csv|STATUS_5,std,var",0.5013367868108606
"bureau_balance.csv|STATUS_1,std,median",0.5013260224271128
"previous_application.csv|NAME_TYPE_SUITE_Other_A,median",0.5013206977328739
"previous_application.csv|NAME_SELLER_INDUSTRY_MLM partners,mean",0.5013100092289048
"previous_application.csv|NAME_GOODS_CATEGORY_Consumer Electronics,median",0.5012650893262809
"previous_application.csv|NAME_GOODS_CATEGORY_Weapon,sum",0.5012591323005547
"bureau_balance.csv|STATUS_5,mean,mean",0.50124941299154
"previous_application.csv|DAYS_TERMINATION,max_flag,sum",0.5012490179179516
"previous_application.csv|NAME_SELLER_INDUSTRY_MLM partners,prod",0.5012464432066327
"bureau_balance.csv|STATUS_4,mean,mean",0.5012227157067772
"installments_payments.csv|AMT_PAYMENT,min_flag,mean",0.501212
"credit_card_balance.csv|SK_DPD,nan_instead_of_min,mean",0.501203
"bureau_balance.csv|STATUS_X,mean,mean",0.5012016244770467
"bureau_balance.csv|STATUS_0,prod,mean",0.5011961307098366
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,prod",0.501196
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,0_instead_of_min,prod",0.501196
application_train.csv|FONDKAPREMONT_MODE_reg oper spec account,0.5011905812974558
"previous_application.csv|CODE_REJECT_REASON_SYSTEM,mean",0.501177084315451
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Returned to the store,mean",0.501175
"previous_application.csv|NAME_GOODS_CATEGORY_Additional Service,std",0.5011598524808758
"previous_application.csv|NAME_GOODS_CATEGORY_Additional Service,var",0.5011598524808758
"bureau_balance.csv|STATUS_,AVG,mean,std",0.5011583074545883
"previous_application.csv|NAME_YIELD_GROUP_nan,var",0.501143741814558
"previous_application.csv|NAME_PAYMENT_TYPE_nan,var",0.501143741814558
"previous_application.csv|NAME_CONTRACT_STATUS_nan,var",0.501143741814558
"previous_application.csv|NAME_PRODUCT_TYPE_nan,var",0.501143741814558
"previous_application.csv|NAME_PAYMENT_TYPE_nan,std",0.501143741814558
"previous_application.csv|CODE_REJECT_REASON_nan,var",0.501143741814558
"previous_application.csv|FLAG_LAST_APPL_PER_CONTRACT_nan,std",0.501143741814558
"previous_application.csv|NAME_PORTFOLIO_nan,std",0.501143741814558
"previous_application.csv|NAME_PRODUCT_TYPE_nan,std",0.501143741814558
"previous_application.csv|NAME_PORTFOLIO_nan,var",0.501143741814558
"previous_application.csv|CODE_REJECT_REASON_nan,std",0.501143741814558
"previous_application.csv|NAME_CLIENT_TYPE_nan,std",0.501143741814558
"previous_application.csv|NAME_CONTRACT_STATUS_nan,std",0.501143741814558
"previous_application.csv|NAME_SELLER_INDUSTRY_nan,var",0.501143741814558
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_nan,var",0.501143741814558
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_nan,std",0.501143741814558
"previous_application.csv|CHANNEL_TYPE_nan,var",0.501143741814558
"previous_application.csv|CHANNEL_TYPE_nan,std",0.501143741814558
"previous_application.csv|NAME_CONTRACT_TYPE_nan,var",0.501143741814558
"previous_application.csv|NAME_YIELD_GROUP_nan,std",0.501143741814558
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_nan,std",0.501143741814558
"previous_application.csv|SK_ID_CURR,var",0.501143741814558
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_nan,var",0.501143741814558
"previous_application.csv|NAME_CONTRACT_TYPE_nan,std",0.501143741814558
"previous_application.csv|SK_ID_CURR,std",0.501143741814558
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Gasification / water supply,std",0.501143741814558
"previous_application.csv|NAME_GOODS_CATEGORY_Animals,std",0.501143741814558
"previous_application.csv|NAME_GOODS_CATEGORY_Animals,var",0.501143741814558
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Gasification / water supply,var",0.501143741814558
"previous_application.csv|NAME_GOODS_CATEGORY_nan,std",0.501143741814558
"previous_application.csv|NAME_GOODS_CATEGORY_nan,var",0.501143741814558
"previous_application.csv|NAME_GOODS_CATEGORY_House Construction,var",0.501143741814558
"previous_application.csv|NAME_CLIENT_TYPE_nan,var",0.501143741814558
"previous_application.csv|NAME_GOODS_CATEGORY_House Construction,std",0.501143741814558
"previous_application.csv|NAME_SELLER_INDUSTRY_nan,std",0.501143741814558
"previous_application.csv|FLAG_LAST_APPL_PER_CONTRACT_nan,var",0.501143741814558
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Hobby,var",0.5011382554572043
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Hobby,std",0.5011382554572043
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Refusal to name the goal,std",0.5011353152404735
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Refusal to name the goal,var",0.5011353152404735
"application_train.csv|OBS__CNT_SOCIAL_CIRCLE,STD",0.5011351467374913
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Demand,mean",0.50113
"previous_application.csv|PRODUCT_COMBINATION_POS industry without interest,var",0.5011215833517744
"previous_application.csv|PRODUCT_COMBINATION_POS industry without interest,std",0.5011215833517744
"previous_application.csv|NAME_GOODS_CATEGORY_Tourism,var",0.5011140246571091
"previous_application.csv|NAME_GOODS_CATEGORY_Tourism,std",0.5011140246571091
"bureau_balance.csv|STATUS_0,median,var",0.5011119414900077
"previous_application.csv|NAME_TYPE_SUITE_Spouse, partner,std",0.501110804148314
application_train.csv|OCCUPATION_TYPE_Low-skill Laborers,0.50109
"bureau_balance.csv|STATUS_5,std,sum",0.5010872670247666
"previous_application.csv|NAME_CONTRACT_STATUS_Canceled,std",0.501064388594695
"previous_application.csv|NAME_CONTRACT_STATUS_Canceled,var",0.501064187388597
"bureau_balance.csv|STATUS_4,std,sum",0.5010592837024436
"previous_application.csv|CHANNEL_TYPE_Car dealer,var",0.5010163490713195
"previous_application.csv|CHANNEL_TYPE_Car dealer,std",0.5010163490713195
"previous_application.csv|NAME_GOODS_CATEGORY_Jewelry,mean",0.5010163131620158
"bureau_balance.csv|STATUS_2,sum,mean",0.5009927146934081
"bureau_balance.csv|STATUS_3,sum,std",0.5009925699874643
"bureau_balance.csv|STATUS_3,sum,var",0.5009925699874643
"previous_application.csv|NAME_TYPE_SUITE_Other_B,std",0.5009924519285037
"previous_application.csv|NAME_TYPE_SUITE_Other_B,var",0.5009924502185369
application_train.csv|WEEKDAY_APPR_PROCESS_START_TUESDAY,0.50098
"credit_card_balance.csv|SK_DPD,median",0.50094
"credit_card_balance.csv|SK_DPD,0_instead_of_min,median",0.50094
"previous_application.csv|NAME_GOODS_CATEGORY_Education,sum",0.5009157294926223
"previous_application.csv|NAME_TYPE_SUITE_Children,prod",0.5009129398242221
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Active,median",0.50091
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Demand,var",0.500906
"previous_application.csv|PRODUCT_COMBINATION_Cash X-Sell: low,median",0.500905625441069
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Demand,std",0.500904
"credit_card_balance.csv|AMT_DRAWINGS_OTHER_CURRENT,nan_instead_of_min,median",0.500879
"previous_application.csv|NFLAG_LAST_APPL_IN_DAY,std",0.5008779725698377
"previous_application.csv|NFLAG_LAST_APPL_IN_DAY,var",0.5008779708598708
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday,std",0.5008751055254379
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday,var",0.5008751055254379
"previous_application.csv|NAME_GOODS_CATEGORY_Photo / Cinema Equipment,prod",0.5008640793742667
"bureau_balance.csv|STATUS_2,mean,var",0.5008356396332951
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_TUESDAY,prod",0.5008211509417725
application_train.csv|OCCUPATION_TYPE_Security staff,0.500812
"previous_application.csv|NAME_SELLER_INDUSTRY_Clothing,median",0.5008079807771798
"previous_application.csv|NAME_PORTFOLIO_Cars,std",0.5007788071754398
"previous_application.csv|NAME_PORTFOLIO_Cars,var",0.5007788071754398
application_train.csv|ORGANIZATION_TYPE_Medicine,0.5007755779030647
"bureau_balance.csv|,count,var",0.5007651009362432
"application_train.csv|BASEMENTAREA_AVG,min_flag",0.50076
"previous_application.csv|PRODUCT_COMBINATION_POS other with interest,mean",0.5007542534053581
"previous_application.csv|PRODUCT_COMBINATION_POS industry with interest,median",0.500747123983618
application_train.csv|OBS_60_CNT_SOCIAL_CIRCLE,0.500745
"application_train.csv|BASEMENTAREA_MEDI,min_flag",0.500737
application_train.csv|ORGANIZATION_TYPE_School,0.5007235349910764
"previous_application.csv|CODE_REJECT_REASON_XNA,mean",0.5007123858647899
"bureau_balance.csv|STATUS_0,median,std",0.5006972827251833
"bureau_balance.csv|STATUS_,AVG,prod,median",0.500655030727071
"credit_card_balance.csv|SK_DPD_DEF,nan_instead_of_min,var",0.500643
"application_train.csv|OBS__CNT_SOCIAL_CIRCLE,AVG,0_instead_of_min",0.500627
"application_train.csv|OBS__CNT_SOCIAL_CIRCLE,AVG",0.5006269525015886
"previous_application.csv|NAME_SELLER_INDUSTRY_Auto technology,var",0.5006218055726522
"previous_application.csv|NAME_SELLER_INDUSTRY_Auto technology,std",0.5006148945991759
"bureau_balance.csv|STATUS_X,prod,std",0.5006147116327241
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a new car,prod",0.5005962524694504
"previous_application.csv|RATE_INTEREST_PRIMARY,sum",0.500595367419114
"credit_card_balance.csv|SK_DPD,min_flag,median",0.500593
"bureau_balance.csv|STATUS_4,std,var",0.5005787749696393
"bureau_balance.csv|STATUS_4,var,median",0.500572916908244
"previous_application.csv|NAME_CLIENT_TYPE_XNA,median",0.5005437693834983
"previous_application.csv|RATE_INTEREST_PRIVILEGED,prod",0.5005404629488696
"bureau_balance.csv|STATUS_4,std,std",0.500531863525637
"previous_application.csv|NAME_CLIENT_TYPE_XNA,var",0.5005102157017006
"previous_application.csv|NAME_CLIENT_TYPE_XNA,std",0.5005102148467172
"previous_application.csv|NAME_TYPE_SUITE_Spouse, partner,var",0.5004950203663819
"previous_application.csv|NAME_GOODS_CATEGORY_Fitness,std",0.500490125158814
"previous_application.csv|NAME_GOODS_CATEGORY_Fitness,var",0.500490125158814
"previous_application.csv|PRODUCT_COMBINATION_POS mobile without interest,var",0.5004896466530937
"previous_application.csv|PRODUCT_COMBINATION_POS mobile without interest,std",0.500489270104146
"bureau_balance.csv|STATUS_4,var,mean",0.5004791440367696
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a new car,std",0.5004767390396594
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a new car,var",0.5004767390396594
"bureau_balance.csv|STATUS_2,std,median",0.5004694123304954
"previous_application.csv|NAME_GOODS_CATEGORY_Medicine,sum",0.50046926513085
"bureau.csv|CREDIT_TYPE_Loan for working capital replenishment,std",0.500467
"bureau.csv|CREDIT_TYPE_Loan for working capital replenishment,var",0.500467
"previous_application.csv|NAME_GOODS_CATEGORY_Construction Materials,sum",0.5004497529842464
"previous_application.csv|NAME_GOODS_CATEGORY_Homewares,median",0.500433263346528
"previous_application.csv|NAME_GOODS_CATEGORY_Medical Supplies,mean",0.5004167152849426
"POS_CASH_balance.csv|SK_DPD_DEF,0_instead_of_min,prod",0.500415
"POS_CASH_balance.csv|SK_DPD_DEF,prod",0.500415
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_THURSDAY,mean",0.5004026825133283
"previous_application.csv|NAME_GOODS_CATEGORY_Jewelry,median",0.5004024794547662
"application_train.csv|DEF__CNT_SOCIAL_CIRCLE,STD",0.5003718045021417
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Journey,std",0.5003679103376609
"previous_application.csv|PRODUCT_COMBINATION_POS household without interest,median",0.5003617934300353
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday,mean",0.5003381827066651
"previous_application.csv|CODE_REJECT_REASON_XNA,prod",0.5003312090344046
"application_train.csv|COMMONAREA_MODE,min_flag",0.50031
"application_train.csv|ORGANIZATION_TYPE_Transport: type ,AVG",0.500306
"application_train.csv|ORGANIZATION_TYPE_Transport: type ,DIST",0.500306
"application_train.csv|ORGANIZATION_TYPE_Transport: type ,KURT",0.500306
"application_train.csv|ORGANIZATION_TYPE_Transport: type ,STD",0.500306
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Everyday expenses,median",0.5003027173531902
"previous_application.csv|NAME_SELLER_INDUSTRY_Consumer electronics,median",0.5002779490535187
"bureau_balance.csv|STATUS_3,std,var",0.5002637695809995
"previous_application.csv|NAME_GOODS_CATEGORY_Jewelry,std",0.5002497103048994
"application_train.csv|ORGANIZATION_TYPE_Trade: type ,DIST",0.500235
"application_train.csv|ORGANIZATION_TYPE_Trade: type ,KURT",0.500235
"application_train.csv|ORGANIZATION_TYPE_Trade: type ,AVG",0.5002348863886277
"application_train.csv|ORGANIZATION_TYPE_Trade: type ,STD",0.5002348863886277
"previous_application.csv|NAME_SELLER_INDUSTRY_Construction,median",0.5002131988792108
"bureau_balance.csv|STATUS_X,prod,mean",0.5002123618504432
"bureau_balance.csv|STATUS_,AVG,mean,var",0.5002061588744867
"previous_application.csv|NAME_PORTFOLIO_Cash,prod",0.5001512671577449
"previous_application.csv|NAME_SELLER_INDUSTRY_Jewelry,var",0.5001431836457575
"previous_application.csv|NAME_SELLER_INDUSTRY_Jewelry,std",0.5001431739559453
"bureau_balance.csv|STATUS_C,median,var",0.5001193664438914
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Sent proposal,var",0.500095
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Sent proposal,std",0.500095
application_train.csv|HOUSETYPE_MODE_terraced house,0.5000918765182502
application_train.csv|NAME_TYPE_SUITE_Group of people,0.50009
"previous_application.csv|CHANNEL_TYPE_Car dealer,mean",0.5000882996951151
application_train.csv|ORGANIZATION_TYPE_Industry: type 7,0.500081
application_train.csv|WEEKDAY_APPR_PROCESS_START_SUNDAY,0.500073
"bureau_balance.csv|STATUS_3,mean,median",0.5000661296188065
"previous_application.csv|NAME_TYPE_SUITE_Other_A,sum",0.5000595186020131
